outer_resampling_id,train_mse
0,3.774500452017905e-06
1,3.7740877676686573e-06
2,3.693927485608218e-06
3,3.7082910392482793e-06
4,3.770091590015726e-06
5,3.778310133879917e-06
6,2.9833002651168155e-06
7,3.4502701001681964e-06
8,3.3173648727487524e-06
9,3.4856805006864405e-06
10,3.7105730192712036e-06
11,3.7759905327553386e-06
12,3.6144245864504975e-06
13,3.3755603969996186e-06
14,3.351135929025672e-06
15,3.1690837613877837e-06
16,3.579883675870757e-06
17,3.731636643304102e-06
18,3.7719656454297894e-06
19,3.6882473629417513e-06
