resampling_id,train_rss,train_mse,train_nmse
0,0.0002109926593863725,1.1104876809809078e-05,0.025634700093891093
1,0.00019807481545773672,1.0424990287249301e-05,0.0231136111190427
2,0.0001742288525307314,9.1699396068806e-06,0.01990263882484512
3,0.00016896169654202295,8.892720870632786e-06,0.019320506854276966
4,0.0001938136466619172,1.0200718245364062e-05,0.02214018294682886
5,0.00021767131558302278,1.145638503068541e-05,0.02983896822104073
6,0.00020661608428944995,1.0874530752076313e-05,0.02411826331487905
7,0.00021235739170198816,1.117670482642043e-05,0.02444837387957478
8,0.0002119737398722354,1.1156512624854494e-05,0.02420716845487606
9,0.00021671953457874716,1.1406291293618272e-05,0.02481679521842691
10,0.0002153675534825812,1.1335134393820063e-05,0.02464811847823062
11,0.00018531286971861487,9.753308932558678e-06,0.02121545775408386
12,0.00020132103746614663,1.0595844077165613e-05,0.023265345828719124
13,0.00021629264930677388,1.1383823647724942e-05,0.02548859190190236
14,0.00021688179093618584,1.1414831101904517e-05,0.02581186336564652
15,0.000205724347057673,1.0827597213561737e-05,0.025008974052146377
16,0.00021649261727880935,1.1394348277832072e-05,0.030253634114534363
17,0.00021641393411538258,1.1390207058704346e-05,0.028011252475196206
18,0.00021733667370412736,1.143877230021723e-05,0.030098043577388708
19,0.00021737668013150393,1.1440877901658102e-05,0.028939273155048312
