resampling_id,shift,coef
0,0.07142767822321641,0.0005806960963733703
1,0.071434647932854,0.0005781623030961789
2,0.07144931271763366,0.0005728310145609609
3,0.07146827134725701,0.000565938726247593
4,0.07147902588738808,0.0005620289820976089
5,0.07142174645482312,0.0005828525527620123
6,0.07144143544825088,0.000575694745367859
7,0.07144997466761147,0.0005725903668882286
8,0.07146622611920468,0.0005666822558003452
9,0.07144696293850024,0.0005736852617076689
10,0.07137073249756914,0.0006013983500263127
11,0.07114670301723676,0.0006828428320288253
12,0.07144668598354849,0.0005737859469055735
13,0.07143382734512965,0.0005784606225051535
14,0.07140874715691804,0.0005875783642165671
15,0.0713554046268035,0.0006069706992227438
16,0.0700549250359906,0.0005830888621437666
17,0.07283288248644493,0.0005827956039145431
18,0.07069395758215812,0.0005828079992613175
19,0.0721044946897051,0.0005829564599285649
