resampling_id,train_rss,train_mse,train_nmse
0,0.0002422113453455151,1.2747965544500795e-05,0.02942763608614523
1,0.00022689348951508955,1.1941762606057345e-05,0.026476500154626447
2,0.000200377095582738,1.0546162925407263e-05,0.022889624216811462
3,0.0001946426103898478,1.0244347915255147e-05,0.022257079356658258
4,0.000221847429285104,1.1676180488689684e-05,0.02534260489522588
5,0.00025199313600441324,1.3262796631811223e-05,0.034543895492229665
6,0.0002408553776443996,1.2676598823389453e-05,0.028115010691492803
7,0.0002465575501900342,1.2976713167896538e-05,0.028385784556712205
8,0.0002460945814505305,1.2952346392133183e-05,0.028103731115919694
9,0.00025093079752142505,1.3206884080075003e-05,0.028734365031699547
10,0.0002498588153752481,1.3150463967118322e-05,0.02859553161380721
11,0.00021984354302134672,1.1570712790597196e-05,0.025168685836874646
12,0.00023043924869324385,1.212838151017073e-05,0.02663034564512443
13,0.0002489464230043838,1.31024433160202e-05,0.029336613156914958
14,0.00025189368069429845,1.3257562141805182e-05,0.029978751285137138
15,0.00024379488273083158,1.2831309617412188e-05,0.029637036079896654
16,0.0002509259861591927,1.3206630850483826e-05,0.03506550509901379
17,0.00025073268685714314,1.3196457203007533e-05,0.032453255027447565
18,0.0002516333326799415,1.3243859614733763e-05,0.034847643904014534
19,0.0002517328777723983,1.3249098830126225e-05,0.0335131004280437
