,n_fam,nt_norm,steady
0,1,4.174232588078098,1.7540505488271119
1,3,5.83802479027946,1.429119654511008
2,8,9.27297011655239,1.3413275979512236
3,18,15.970315352034987,1.3382889018949156
4,38,29.358932190843195,1.3382851419392916
