resampling_id,train_rss,train_mse,train_nmse
0,0.0002249400274825321,1.183894881487011e-05,0.027329245294107893
1,0.00021098669204141812,1.1104562739022006e-05,0.024620315005059762
2,0.00018595296636672386,9.786998229827571e-06,0.02124191644637436
3,0.00018049437992056716,9.49970420634564e-06,0.020639251237315002
4,0.00020647514819881473,1.0867113063095512e-05,0.023586561802170572
5,0.00023312634103071292,1.2269807422669102e-05,0.03195758459432722
6,0.0002220622310263964,1.1687485843494547e-05,0.025921289615968218
7,0.00022779823766973708,1.1989380929986163e-05,0.026226054289994496
8,0.00022740207403987642,1.1968530212625074e-05,0.025969067284416527
9,0.00023216229383613864,1.2219068096638875e-05,0.02658516277626188
10,0.0002308240488130352,1.2148634148054485e-05,0.026417064273466493
11,0.00020040339143116768,1.0547546917429879e-05,0.02294308911808939
12,0.00021444610615556538,1.1286637166082388e-05,0.024782123538233797
13,0.00023100242850389798,1.2158022552836736e-05,0.027222037583594542
14,0.00023276884982272077,1.2250992095932673e-05,0.027702638019853794
15,0.0002231795641396127,1.1746292849453301e-05,0.02713092547559376
16,0.00023194785602627624,1.2207781896119802e-05,0.03241341740920658
17,0.0002318689068816361,1.2203626677980847e-05,0.030011646516006896
18,0.00023279165835918202,1.2252192545220106e-05,0.03223833952334104
19,0.00023283180022958084,1.2254305275241097e-05,0.030996807302187516
