,n_fam,nt_norm,steady
0,1,13.371094750983263,1.5890195216051026
1,3,13.506954295482181,1.5057306793225145
2,8,13.522161926655684,1.4972961362569395
3,18,13.522233269791824,1.4972569917488403
4,38,13.522233271399763,1.4972569908666413
