,n_fam,nt_norm,steady
0,1,1.039215710607654,3.231654796823733
1,3,1.5964332400538468,2.7549253841677186
2,8,2.261553638165237,2.2503162315947205
3,18,2.8311018196044584,1.8936438912007505
4,38,3.272031923568476,1.6732511371468288
