exp_id,id_in_exp,yres,ypred,w
0,0,6.613539043128362e-06,0.012328319801544453,0.05
0,1,2.0420197325227702e-05,0.019381128755404986,0.05
0,2,4.826389156451619e-05,0.02835277814054307,0.05
0,3,1.4799257960954835e-05,0.036953019630807195,0.05
0,4,3.545155825572046e-05,0.04525412111530497,0.05
1,0,6.665756794954322e-08,-0.0002581812695559909,0.05
1,1,0.0004956441817092034,0.0015369323383051421,0.05
1,2,0.00033112810483844606,0.010803074302551926,0.05
1,3,0.0004993804938415069,0.01615317709737004,0.05
1,4,0.00048245565288192947,0.02023512684120554,0.05
1,5,0.0003360546585586736,0.023368206346386245,0.05
1,6,0.00021607684960410766,0.027300447299182618,0.05
2,0,5.6426047862647885e-05,0.034811727355452134,0.05
2,1,0.00018862550521002555,0.03493410008737469,0.05
2,2,0.0002535599486752803,0.03482356582789421,0.05
2,3,0.00039328333406832836,0.03463137247061656,0.05
3,0,7.795031158553129e-05,0.0674710526343436,0.05
3,1,1.0539980295336375e-05,0.07184653358142748,0.05
3,2,1.5912672688068557e-07,0.0751010930849425,0.05
3,3,3.577619730771035e-05,0.07768132069928627,0.05
