resampling_id,shift,coef
0,-1503273.7777968787,585206.5407160715
1,-1467719.0450600367,571365.5083013294
2,-1422683.0502600367,553833.5339093227
3,-1400955.1580319665,545375.1252114248
4,-1406880.94682144,547681.9639472151
5,-1562136.6131056505,608121.1388249223
6,-1468114.0976460017,571519.297550382
7,-1447571.3631758261,563522.2565996421
8,-1410041.3675091595,548912.2779396366
9,-1395424.4218284576,543222.0757246872
10,-1397399.6847582823,543991.0219699506
11,-1396214.5270003877,543529.6542227925
12,-1454287.256179335,566136.673460641
13,-1562136.61459337,608121.1394040736
14,-1562136.6137688085,608121.1390830816
15,-1562136.613624949,608121.1390270789
16,-1890089.5261021508,735789.2815440887
17,-1710505.7987677038,665879.4878311574
18,-1700593.574818192,662020.7766862478
19,-1706052.4822075148,664145.864546399
