,n_fam,nt_norm,steady
0,1,1.7685675385831152,1.7867805229062983
1,3,2.4183431495453878,1.493679855882758
2,8,3.178654491869841,1.292984301493728
3,18,3.895259535755528,1.1954184660142637
4,38,4.597638511340038,1.1469659578364177
