outer_resampling_id,train_mse
0,5.426798614160872e-06
1,5.742762281540713e-06
2,5.932227532307493e-06
3,5.743131819928102e-06
4,5.813695519000258e-06
5,5.956605676763557e-06
6,5.709266134723516e-06
7,5.9137386521031625e-06
8,5.845508613156715e-06
9,5.664428480652921e-06
10,5.6939604011914835e-06
11,5.676431060081936e-06
12,5.8657151576873954e-06
13,5.657358929766943e-06
14,5.293806210522032e-06
15,5.425783404148789e-06
16,3.7271741572403204e-06
17,5.819312016262822e-06
18,5.802797885838417e-06
19,5.363621410893898e-06
