outer_resampling_id,train_mse
0,6.98026639515765e-06
1,7.54393678547536e-06
2,7.685262209455495e-06
3,7.460262051094817e-06
4,7.540580225873522e-06
5,7.731046932866989e-06
6,7.538116610657324e-06
7,7.708143541870291e-06
8,7.577603875008669e-06
9,7.372472548675194e-06
10,7.405247529263918e-06
11,7.3857720858263416e-06
12,7.671354351828574e-06
13,6.857573192101947e-06
14,6.74009497486544e-06
15,7.095877541583461e-06
16,5.041655861530053e-06
17,7.363415514836218e-06
18,7.567606803512217e-06
19,7.304482886275889e-06
