outer_resampling_id,train_mse
0,3.5725289187178686e-06
1,3.567236358820568e-06
2,3.5633677004143594e-06
3,3.4710179053903267e-06
4,3.5208005827108614e-06
5,3.577202033984131e-06
6,3.1698163119789034e-06
7,3.456203567818543e-06
8,3.540011330007285e-06
9,3.4169771143572766e-06
10,3.438703290154948e-06
11,3.4258588320670522e-06
12,3.3956249608491912e-06
13,3.520574826621013e-06
14,3.3365519351271957e-06
15,3.3646710158031047e-06
16,1.8147972913304064e-06
17,3.4817234876219947e-06
18,3.478636906358341e-06
19,3.0099111409642694e-06
