resampling_id,train_rss,train_mse,train_nmse
0,9.134929571884761e-05,4.8078576694130326e-06,0.011098546301805956
1,9.237152791000151e-05,4.86165936368429e-06,0.010778955263190072
2,9.482470904190592e-05,4.9907741601003116e-06,0.010832086123044366
3,9.194144894921004e-05,4.839023628905791e-06,0.0105133614953586
4,9.307792938156788e-05,4.8988383885035724e-06,0.010632700123612365
5,9.504100697617548e-05,5.0021582619039725e-06,0.013028476348672364
6,8.969099411285024e-05,4.720578637518434e-06,0.010469615763100801
7,9.39025440698047e-05,4.942239161568668e-06,0.010810852814031522
8,9.357835215237821e-05,4.925176429072537e-06,0.01068654511472834
9,9.064780419981213e-05,4.770937063148007e-06,0.0103801809938337
10,9.113569262033424e-05,4.7966154010702235e-06,0.01043018464470456
11,9.08464046340312e-05,4.78138971758059e-06,0.01040050840802501
12,9.286891392286427e-05,4.887837574887593e-06,0.010732248484047816
13,9.010838288005356e-05,4.74254646737124e-06,0.010618649341672847
14,8.496754125273098e-05,4.471975855406893e-06,0.010112285387645721
15,8.697552239928861e-05,4.577659073646769e-06,0.010573219037831705
16,5.429989758077745e-05,2.857889346356708e-06,0.007588107412225957
17,9.252448435772649e-05,4.869709703038236e-06,0.011975784748221535
18,9.284468377968014e-05,4.8865623041936914e-06,0.012857670501269933
19,8.476551764060056e-05,4.461343033715819e-06,0.011284800502272875
