exp_id,id_in_exp,yres,ypred,w
0,0,6.735291540489681e-05,0.023106882197576423,0.05
0,1,4.714404747812106e-05,0.030766152305194014,0.05
0,2,3.769017818032658e-06,0.0333586041573052,0.05
0,3,5.3982593950208575e-05,0.03345271519878203,0.05
0,4,3.418937556980666e-05,0.0334528318332883,0.05
1,0,8.678744522003196e-17,-9.315977952959741e-09,0.05
1,1,9.317696347651663e-05,0.03345282152929995,0.05
1,2,1.9827711337132923e-05,0.033452831833466534,0.05
1,3,2.547390650126451e-05,0.03345283183346696,0.05
1,4,7.651295093360905e-05,0.03345283183346696,0.05
1,5,6.8015782767076e-05,0.03345283183346696,0.05
1,6,7.305408366699585e-05,0.03345283183346696,0.05
2,0,3.783008863644537e-05,0.03345061693136919,0.05
2,1,9.278577474044606e-05,0.011567462704954314,0.05
2,2,0.00019102812932342492,0.005078707393176827,0.05
2,3,0.000153177163517894,0.0024235237842957108,0.05
3,0,0.0005567520417443323,0.05270440630659334,0.05
3,1,3.585175077935589e-05,0.07458763315337169,0.05
3,2,3.1096108318980225e-05,0.08107638846557341,0.05
3,3,0.00014475872658279275,0.08373157207445447,0.05
