resampling_id,train_rss,train_mse,train_nmse
0,0.0002375374830901236,1.2501972794217033e-05,0.02885978193640576
1,0.000222506140461146,1.1710849497955053e-05,0.025964534614524817
2,0.00019634967174918288,1.0334193249956993e-05,0.022429560566104227
3,0.0001906810499194333,1.0035844732601752e-05,0.021804081086702797
4,0.00021755672852323383,1.145035413280178e-05,0.024852459327697224
5,0.0002467708453499883,1.2987939228946753e-05,0.03382800987146679
6,0.00023564686236872743,1.2402466440459339e-05,0.027507021515189137
7,0.00024135561498308682,1.2702927104372991e-05,0.027786893904413888
8,0.0002409059519607794,1.2679260629514706e-05,0.027511195322646214
9,0.00024572739377057957,1.2933020724767346e-05,0.028138517474281477
10,0.00024460820895469816,1.2874116260773587e-05,0.027994616726473725
11,0.00021457761494980048,1.1293558681568446e-05,0.024565818509270407
12,0.00022599308037045765,1.1894372651076717e-05,0.0261165312671327
13,0.00024405463366508148,1.2844980719214815e-05,0.02876014963612878
14,0.0002465956591316799,1.2978718901667364e-05,0.029348215138731027
15,0.00023793610614775414,1.2522952955144955e-05,0.028924811233206876
16,0.0002457253169818302,1.2932911420096325e-05,0.03433874062814948
17,0.000245514324434436,1.292180654918084e-05,0.031777823161532714
18,0.0002464060312708686,1.2968738487940453e-05,0.0341237368757115
19,0.00024651526175955,1.2974487461028948e-05,0.032818481230977005
