resampling_id,train_rss,train_mse,train_nmse
0,8.177819100010969e-05,4.304115315795247e-06,0.009935698268392718
1,9.121786830753386e-05,4.800940437238624e-06,0.010644333204582745
2,9.486071758066395e-05,4.992669346350734e-06,0.010836199477010151
3,9.141662994964119e-05,4.8114015762969045e-06,0.010453349260124546
4,9.269891097352296e-05,4.8788900512380506e-06,0.010589403188443666
5,9.528671243242928e-05,5.015090128022593e-06,0.01306215831214677
6,9.08903726389837e-05,4.783703823104405e-06,0.010609619031515152
7,9.455801133552038e-05,4.976737438711599e-06,0.0108863157336389
8,9.327763991772665e-05,4.909349469354034e-06,0.010652204107559056
9,8.998780921663728e-05,4.7362004850861725e-06,0.010304604233416248
10,9.052381941712331e-05,4.7644115482696475e-06,0.010360157739711103
11,9.020564223998634e-05,4.747665381051913e-06,0.010327151023176856
12,9.369901437289049e-05,4.931527072257394e-06,0.010828177723661845
13,9.398023957689175e-05,4.946328398783776e-06,0.011074920858826366
14,8.802533137764253e-05,4.632912177770659e-06,0.010476203725669144
15,8.768784927800174e-05,4.615149962000091e-06,0.010659813379635053
16,6.288161987316397e-05,3.3095589406928405e-06,0.008787355172125517
17,9.471317481942116e-05,4.9849039378642714e-06,0.01225907501491895
18,9.34877103795043e-05,4.920405809447595e-06,0.012946720555699658
19,8.281324458028946e-05,4.358591820015234e-06,0.011024895146595319
