outer_resampling_id,train_mse
0,7.594805023815696e-06
1,8.23801323810866e-06
2,8.350933636318355e-06
3,8.11194959159144e-06
4,8.196070607881035e-06
5,8.406928416034475e-06
6,8.233383558650535e-06
7,8.38996841776866e-06
8,8.235125794708087e-06
9,8.02061817452844e-06
10,8.054657303981166e-06
11,8.034423261804989e-06
12,8.357562900459192e-06
13,7.2008336867172634e-06
14,7.365116077688755e-06
15,7.766516886387299e-06
16,5.5831891072212845e-06
17,7.873838237922447e-06
18,8.2653023111444e-06
19,8.049100443333447e-06
