outer_resampling_id,train_mse
0,5.526775066262108e-06
1,5.822819629266474e-06
2,6.010210684946633e-06
3,5.820937840249583e-06
4,5.891553343566347e-06
5,6.0346850401508176e-06
6,5.7875394077853185e-06
7,5.991896912107969e-06
8,5.923393229579433e-06
9,5.742184303908422e-06
10,5.771734356732257e-06
11,5.7541941635441645e-06
12,5.9439137477650604e-06
13,5.701689578320563e-06
14,5.348179871105998e-06
15,5.495835994176935e-06
16,3.759796235909791e-06
17,5.883123922571977e-06
18,5.879014651317337e-06
19,5.453799656107732e-06
