exp_id,id_in_exp,yres,ypred,w
0,0,0.0001698295590766228,0.0018681329397272153,0.05
0,1,0.0004445465927080635,0.002815726412606397,0.05
0,2,0.0009296314143816855,0.004810142434217807,0.05
0,3,0.001029928699675857,0.008707497765430363,0.05
0,4,0.0005198867242098761,0.01649897536929807,0.05
1,0,3.7167282335142803e-20,-1.927881799674005e-10,0.05
1,1,0.00020880912378379868,0.009349770805146424,0.05
1,2,9.82256330088198e-05,0.019089115427530206,0.05
1,3,0.00010122601190051097,0.02843888615010689,0.05
1,4,1.61746286821504e-05,0.03817823065279094,0.05
1,5,3.396560003128685e-05,0.04752800137536762,0.05
1,6,0.00039769258680330836,0.061942231239340007,0.05
2,0,0.00037526244064054474,0.00792830826591171,0.05
2,1,4.746507486007097e-05,0.014310509825823759,0.05
2,2,3.764451627209138e-06,0.020840219479133518,0.05
2,3,0.00015927787779044882,0.027420533974061828,0.05
3,0,1.6784650593049636e-05,0.07220309255742217,0.05
3,1,1.7920143435899667e-05,0.07283321903944263,0.05
3,2,4.770566140640028e-06,0.07331583742806538,0.05
3,3,4.193693616093448e-06,0.07374785097506958,0.05
