,n_fam,nt_norm,steady
0,1,3.2101376410617535,1.7105049853810739
1,3,4.8384508146189145,1.421053119709171
2,8,8.265589112306813,1.3410680917344164
3,18,14.962675161838696,1.3382885816288275
4,38,28.351291680381305,1.338285141938801
