,time_step,stimulus,type,familiarity,novelty,n_fam,steady
0,0,0,fam,0.015873015873015872,4.143134726391533,1,3.3986983306984
1,1,1,fam,0.015075376884422112,4.194692536056382,1,3.3986983306984
2,2,2,fam,0.014634146341463414,4.2243976904702984,1,3.3986983306984
3,3,0,fam,0.031639501438159155,3.4533488935342924,1,3.3986983306984
4,4,1,fam,0.0313152400835073,3.4636503963087053,1,3.3986983306984
5,5,2,fam,0.031123854076281737,3.469780741701311,1,3.3986983306984
6,6,0,fam,0.0346636997165861,3.362062257269965,1,3.3986983306984
7,7,1,fam,0.03458787841509355,3.364251993123925,1,3.3986983306984
8,8,3,nov,0.014046252699502486,4.265399630555477,1,3.3986983306984
9,9,0,fam,0.035301193773280864,3.343838497674732,1,3.3986983306984
10,10,1,fam,0.03528455797070489,3.3443098620074183,1,3.3986983306984
11,11,2,fam,0.018445021260994565,3.9929607952643567,1,3.3986983306984
12,12,0,fam,0.03543817680155159,3.339965599220057,1,3.3986983306984
13,13,1,fam,0.03543457152261968,3.3400673387185322,1,3.3986983306984
14,14,2,fam,0.031798431168081835,3.4483383247500337,1,3.3986983306984
0,0,0,fam,0.015873015873015872,4.143134726391533,3,3.3415418373113304
1,1,1,fam,0.015075376884422112,4.194692536056382,3,3.3415418373113304
2,2,2,fam,0.014634146341463414,4.2243976904702984,3,3.3415418373113304
3,3,0,fam,0.031639501438159155,3.4533488935342924,3,3.3415418373113304
4,4,1,fam,0.0313152400835073,3.4636503963087053,3,3.3415418373113304
5,5,2,fam,0.031123854076281737,3.469780741701311,3,3.3415418373113304
6,6,0,fam,0.0346636997165861,3.362062257269965,3,3.3415418373113304
7,7,1,fam,0.03458787841509355,3.364251993123925,3,3.3415418373113304
8,8,2,fam,0.034542544638616515,3.3655635367532826,3,3.3415418373113304
9,9,0,fam,0.035301193773280864,3.343838497674732,3,3.3415418373113304
10,10,1,fam,0.03528455797070489,3.3443098620074183,3,3.3415418373113304
