exp_id,id_in_exp,yres,ypred,w
0,0,0.00022444486836772646,0.029881484184409984,0.05
0,1,6.426657380878532e-05,0.03191664355006416,0.05
0,2,1.0819136933090829e-05,0.032010754351969005,0.05
0,3,7.725006278348568e-05,0.032010798512749544,0.05
0,4,5.313245832159165e-05,0.03201079851275933,0.05
1,0,2.836555243461768e-32,-1.6842076010580668e-16,0.05
1,1,6.741721221712985e-05,0.03201079851275927,0.05
1,2,9.064907684433773e-06,0.03201079851275933,0.05
1,3,4.210973594200654e-05,0.03201079851275933,0.05
1,4,0.00010381982694758754,0.03201079851275933,0.05
1,5,9.388062546034686e-05,0.03201079851275933,0.05
1,6,9.978414635269131e-05,0.03201079851275933,0.05
2,0,2.219162240457698e-05,0.03201079848906499,0.05
2,1,0.00016662203522981272,0.008291784196496685,0.05
2,2,0.00028910917476188813,0.0018967892807891119,0.05
2,3,0.0002069184624286256,0.0004153393356455706,0.05
3,0,0.0006067413683847275,0.051667879336428885,0.05
3,1,4.6061925131418336e-05,0.07538689362900423,0.05
3,2,3.9462123688181546e-05,0.08178188854471181,0.05
3,3,0.00013371079703097038,0.08326333848985536,0.05
