,n_fam,nt_norm,steady
0,1,0.8667012998570764,3.3986983306984
1,3,0.9257303379310637,3.3415418373113304
2,8,0.9284599866271641,3.338903696682589
3,18,0.9284612674941268,3.3389024588596055
4,38,0.9284612674944106,3.3389024588593315
