,time_step,stimulus,type,familiarity,novelty,n_fam,steady
0,0,0,fam,0.001949317738791423,6.240275845170769,1,2.7468246862015917
1,1,1,fam,0.0005847953216374269,7.444248649496705,1,2.7468246862015917
2,2,2,fam,0.0001754385964912281,8.648221453822641,1,2.7468246862015917
3,3,0,fam,0.06305263157894739,2.7637854794731824,1,2.7468246862015917
4,4,1,fam,0.06301578947368423,2.7643699574257794,1,2.7468246862015917
5,5,2,fam,0.06300473684210528,2.764545367447153,1,2.7468246862015917
6,6,0,fam,0.06470242105263159,2.7379566585056496,1,2.7468246862015917
7,7,1,fam,0.06470142631578948,2.737972032651973,1,2.7468246862015917
8,8,3,nov,1.278947368421054e-07,15.872058279778257,1,2.7468246862015917
9,9,0,fam,0.06474696536842106,2.7372684463977492,1,2.7468246862015917
10,10,1,fam,0.06474693851052633,2.7372688612110174,1,2.7468246862015917
11,11,2,fam,0.0017469304531578962,6.349895057919769,1,2.7468246862015917
12,12,0,fam,0.06474816806494739,2.7372498712359734,1,2.7468246862015917
13,13,1,fam,0.06474816733978422,2.737249882435721,1,2.7468246862015917
14,14,2,fam,0.06304716712223528,2.7638721482350967,1,2.7468246862015917
0,0,0,fam,0.001949317738791423,6.240275845170769,3,2.7372562464422416
1,1,1,fam,0.0005847953216374269,7.444248649496705,3,2.7372562464422416
2,2,2,fam,0.0001754385964912281,8.648221453822641,3,2.7372562464422416
3,3,0,fam,0.06305263157894739,2.7637854794731824,3,2.7372562464422416
4,4,1,fam,0.06301578947368423,2.7643699574257794,3,2.7372562464422416
5,5,2,fam,0.06300473684210528,2.764545367447153,3,2.7372562464422416
6,6,0,fam,0.06470242105263159,2.7379566585056496,3,2.7372562464422416
7,7,1,fam,0.06470142631578948,2.737972032651973,3,2.7372562464422416
8,8,2,fam,0.06470112789473687,2.7379766449419614,3,2.7372562464422416
9,9,0,fam,0.06474696536842106,2.7372684463977492,3,2.7372562464422416
10,10,1,fam,0.06474693851052633,2.7372688612110174,3,2.7372562464422416
11,11,2,fam,0.06474693045315792,2.737268985655031,3,2.7372562464422416
12,12,0,fam,0.06474816806494739,2.7372498712359734,3,2.7372562464422416
13,13,1,fam,0.06474816733978422,2.737249882435721,3,2.7372562464422416
14,14,3,nov,9.323526315789492e-11,23.09589510573387,3,2.7372562464422416
15,15,0,fam,0.0647482005377536,2.7372493697113893,3,2.7372562464422416
16,16,1,fam,0.06474820051817419,2.737249370013782,3,2.7372562464422416
17,17,2,fam,0.001748200512300353,6.349168298773454,3,2.7372562464422416
18,18,0,fam,0.06474820141451935,2.737249356170229,3,2.7372562464422416
19,19,1,fam,0.06474820141399072,2.7372493561783933,3,2.7372562464422416
20,20,2,fam,0.06304720141383213,2.763871604331396,3,2.7372562464422416
0,0,0,fam,0.001949317738791423,6.240275845170769,8,2.737249355794571
1,1,1,fam,0.0005847953216374269,7.444248649496705,8,2.737249355794571
2,2,2,fam,0.0001754385964912281,8.648221453822641,8,2.737249355794571
3,3,0,fam,0.06305263157894739,2.7637854794731824,8,2.737249355794571
4,4,1,fam,0.06301578947368423,2.7643699574257794,8,2.737249355794571
5,5,2,fam,0.06300473684210528,2.764545367447153,8,2.737249355794571
6,6,0,fam,0.06470242105263159,2.7379566585056496,8,2.737249355794571
7,7,1,fam,0.06470142631578948,2.737972032651973,8,2.737249355794571
8,8,2,fam,0.06470112789473687,2.7379766449419614,8,2.737249355794571
9,9,0,fam,0.06474696536842106,2.7372684463977492,8,2.737249355794571
10,10,1,fam,0.06474693851052633,2.7372688612110174,8,2.737249355794571
11,11,2,fam,0.06474693045315792,2.737268985655031,8,2.737249355794571
12,12,0,fam,0.06474816806494739,2.7372498712359734,8,2.737249355794571
13,13,1,fam,0.06474816733978422,2.737249882435721,8,2.737249355794571
14,14,2,fam,0.06474816712223527,2.737249885795646,8,2.737249355794571
15,15,0,fam,0.0647482005377536,2.7372493697113893,8,2.737249355794571
16,16,1,fam,0.06474820051817419,2.737249370013782,8,2.737249355794571
17,17,2,fam,0.06474820051230037,2.7372493701045,8,2.737249355794571
18,18,0,fam,0.06474820141451935,2.737249356170229,8,2.737249355794571
19,19,1,fam,0.06474820141399072,2.7372493561783933,8,2.737249355794571
20,20,2,fam,0.06474820141383213,2.737249356180843,8,2.737249355794571
21,21,0,fam,0.06474820143819204,2.7372493558046176,8,2.737249355794571
22,22,1,fam,0.06474820143817776,2.737249355804838,8,2.737249355794571
23,23,2,fam,0.06474820143817349,2.737249355804904,8,2.737249355794571
24,24,0,fam,0.0647482014388312,2.737249355794746,8,2.737249355794571
25,25,1,fam,0.06474820143883081,2.737249355794752,8,2.737249355794571
26,26,2,fam,0.0647482014388307,2.737249355794754,8,2.737249355794571
27,27,0,fam,0.06474820143884846,2.7372493557944795,8,2.737249355794571
28,28,1,fam,0.06474820143884845,2.7372493557944795,8,2.737249355794571
29,29,3,nov,1.3378241201731634e-18,41.15548717062291,8,2.737249355794571
30,30,0,fam,0.06474820143884892,2.7372493557944724,8,2.737249355794571
31,31,1,fam,0.06474820143884892,2.7372493557944724,8,2.737249355794571
32,32,2,fam,0.0017482014388489088,6.349167768772287,8,2.737249355794571
33,33,0,fam,0.06474820143884893,2.7372493557944724,8,2.737249355794571
34,34,1,fam,0.06474820143884893,2.7372493557944724,8,2.737249355794571
35,35,2,fam,0.06304720143884893,2.763871603934601,8,2.737249355794571
0,0,0,fam,0.001949317738791423,6.240275845170769,18,2.737249355794473
1,1,1,fam,0.0005847953216374269,7.444248649496705,18,2.737249355794473
2,2,2,fam,0.0001754385964912281,8.648221453822641,18,2.737249355794473
3,3,0,fam,0.06305263157894739,2.7637854794731824,18,2.737249355794473
4,4,1,fam,0.06301578947368423,2.7643699574257794,18,2.737249355794473
5,5,2,fam,0.06300473684210528,2.764545367447153,18,2.737249355794473
6,6,0,fam,0.06470242105263159,2.7379566585056496,18,2.737249355794473
7,7,1,fam,0.06470142631578948,2.737972032651973,18,2.737249355794473
8,8,2,fam,0.06470112789473687,2.7379766449419614,18,2.737249355794473
9,9,0,fam,0.06474696536842106,2.7372684463977492,18,2.737249355794473
10,10,1,fam,0.06474693851052633,2.7372688612110174,18,2.737249355794473
11,11,2,fam,0.06474693045315792,2.737268985655031,18,2.737249355794473
12,12,0,fam,0.06474816806494739,2.7372498712359734,18,2.737249355794473
13,13,1,fam,0.06474816733978422,2.737249882435721,18,2.737249355794473
14,14,2,fam,0.06474816712223527,2.737249885795646,18,2.737249355794473
15,15,0,fam,0.0647482005377536,2.7372493697113893,18,2.737249355794473
16,16,1,fam,0.06474820051817419,2.737249370013782,18,2.737249355794473
17,17,2,fam,0.06474820051230037,2.7372493701045,18,2.737249355794473
18,18,0,fam,0.06474820141451935,2.737249356170229,18,2.737249355794473
19,19,1,fam,0.06474820141399072,2.7372493561783933,18,2.737249355794473
20,20,2,fam,0.06474820141383213,2.737249356180843,18,2.737249355794473
21,21,0,fam,0.06474820143819204,2.7372493558046176,18,2.737249355794473
22,22,1,fam,0.06474820143817776,2.737249355804838,18,2.737249355794473
23,23,2,fam,0.06474820143817349,2.737249355804904,18,2.737249355794473
24,24,0,fam,0.0647482014388312,2.737249355794746,18,2.737249355794473
25,25,1,fam,0.06474820143883081,2.737249355794752,18,2.737249355794473
26,26,2,fam,0.0647482014388307,2.737249355794754,18,2.737249355794473
27,27,0,fam,0.06474820143884846,2.7372493557944795,18,2.737249355794473
28,28,1,fam,0.06474820143884845,2.7372493557944795,18,2.737249355794473
29,29,2,fam,0.06474820143884845,2.7372493557944795,18,2.737249355794473
30,30,0,fam,0.06474820143884892,2.7372493557944724,18,2.737249355794473
31,31,1,fam,0.06474820143884892,2.7372493557944724,18,2.737249355794473
32,32,2,fam,0.06474820143884892,2.7372493557944724,18,2.737249355794473
33,33,0,fam,0.06474820143884893,2.7372493557944724,18,2.737249355794473
34,34,1,fam,0.06474820143884893,2.7372493557944724,18,2.737249355794473
35,35,2,fam,0.06474820143884893,2.7372493557944724,18,2.737249355794473
36,36,0,fam,0.06474820143884893,2.7372493557944724,18,2.737249355794473
37,37,1,fam,0.06474820143884893,2.7372493557944724,18,2.737249355794473
38,38,2,fam,0.06474820143884893,2.7372493557944724,18,2.737249355794473
39,39,0,fam,0.06474820143884893,2.7372493557944724,18,2.737249355794473
40,40,1,fam,0.06474820143884893,2.7372493557944724,18,2.737249355794473
41,41,2,fam,0.06474820143884893,2.7372493557944724,18,2.737249355794473
42,42,0,fam,0.06474820143884893,2.7372493557944724,18,2.737249355794473
43,43,1,fam,0.06474820143884893,2.7372493557944724,18,2.737249355794473
44,44,2,fam,0.06474820143884893,2.7372493557944724,18,2.737249355794473
45,45,0,fam,0.06474820143884893,2.7372493557944724,18,2.737249355794473
46,46,1,fam,0.06474820143884893,2.7372493557944724,18,2.737249355794473
47,47,2,fam,0.06474820143884893,2.7372493557944724,18,2.737249355794473
48,48,0,fam,0.06474820143884893,2.7372493557944724,18,2.737249355794473
49,49,1,fam,0.06474820143884893,2.7372493557944724,18,2.737249355794473
50,50,2,fam,0.06474820143884893,2.7372493557944724,18,2.737249355794473
51,51,0,fam,0.06474820143884893,2.7372493557944724,18,2.737249355794473
52,52,1,fam,0.06474820143884893,2.7372493557944724,18,2.737249355794473
53,53,2,fam,0.06474820143884893,2.7372493557944724,18,2.737249355794473
54,54,0,fam,0.06474820143884893,2.7372493557944724,18,2.737249355794473
55,55,1,fam,0.06474820143884893,2.7372493557944724,18,2.737249355794473
56,56,2,fam,0.06474820143884893,2.7372493557944724,18,2.737249355794473
57,57,0,fam,0.06474820143884893,2.7372493557944724,18,2.737249355794473
58,58,1,fam,0.06474820143884893,2.7372493557944724,18,2.737249355794473
59,59,3,nov,2.7544612264598156e-34,77.27467130040098,18,2.737249355794473
60,60,0,fam,0.06474820143884893,2.7372493557944724,18,2.737249355794473
61,61,1,fam,0.06474820143884893,2.7372493557944724,18,2.737249355794473
62,62,2,fam,0.0017482014388489218,6.34916776877228,18,2.737249355794473
63,63,0,fam,0.06474820143884893,2.7372493557944724,18,2.737249355794473
64,64,1,fam,0.06474820143884893,2.7372493557944724,18,2.737249355794473
65,65,2,fam,0.06304720143884893,2.763871603934601,18,2.737249355794473
0,0,0,fam,0.001949317738791423,6.240275845170769,38,2.737249355794473
1,1,1,fam,0.0005847953216374269,7.444248649496705,38,2.737249355794473
2,2,2,fam,0.0001754385964912281,8.648221453822641,38,2.737249355794473
3,3,0,fam,0.06305263157894739,2.7637854794731824,38,2.737249355794473
4,4,1,fam,0.06301578947368423,2.7643699574257794,38,2.737249355794473
5,5,2,fam,0.06300473684210528,2.764545367447153,38,2.737249355794473
