n_im,nt_norm,sample_id
3,1.7743851466474279,0
6,0.5419134788152884,0
9,0.013995890859726412,0
12,-0.5012820562915845,0
3,1.1535266388334018,1
6,0.5199089689889074,1
9,1.36496594339172,1
12,0.8485775060347165,1
3,0.5659294785181166,2
6,0.6556721977436497,2
9,0.7884852110077523,2
12,0.9216673234941406,2
3,0.9138976266987495,3
6,0.9706753040072718,3
9,0.18058550114396477,3
12,0.033426115321864014,3
3,0.6667098259303141,4
6,0.17015223229431342,4
9,1.22013263691414,4
12,1.5046995064611228,4
3,1.7865484761787742,5
6,0.016438435977150334,5
9,0.1664980039687074,5
12,-0.06387772530188807,5
3,2.0344584672689208,6
6,1.1293222768876765,6
9,1.0212920479059653,6
12,0.7064369680939167,6
3,3.232887006471799,7
6,0.39339350674105655,7
9,-0.13471620835318543,7
12,0.04243260131303117,7
3,0.6804390975674293,8
6,0.7745845420732997,8
9,0.2122878115938176,8
12,-0.4524494724447332,8
3,0.6948378024285311,9
6,-0.07229975538085953,9
9,0.39831494887159336,9
12,0.10019976886395021,9
3,-0.11165829107851866,10
6,-0.21917421705198814,10
9,-0.3218507210242063,10
12,-0.3954186865170062,10
3,2.183973343250072,11
6,0.7970765632173973,11
9,0.9862791330316869,11
12,1.1280016587828623,11
3,1.0478884026487911,12
6,0.36333058234802795,12
9,0.3340071010153758,12
12,0.9670302110106741,12
3,0.8350457596659484,13
6,1.3197480946277746,13
9,0.8467148167347411,13
12,1.3531933978784259,13
3,1.585372519881374,14
6,1.6974968488793976,14
9,1.830351129038048,14
12,0.8720449275399731,14
3,2.682007040361032,15
6,0.05010168678020488,15
9,0.1975600846739325,15
12,0.8530431070107771,15
3,0.8947261341436656,16
6,0.4644450690796469,16
9,0.27495218666040744,16
12,0.5399383490953527,16
3,0.6860483340258248,17
6,1.6706624290781715,17
9,2.307450298545244,17
12,2.507982811543293,17
3,0.0585750902005413,18
6,0.5851249352674293,18
9,0.7416815630562552,18
12,0.384977634759303,18
3,1.4331945452733537,19
6,1.0628146418325186,19
9,0.8477311081079342,19
12,0.31290595086335404,19
3,1.2037546998857218,20
6,1.279576261395199,20
9,1.4210687558693285,20
12,1.1734524422793609,20
3,1.6637563841096106,21
6,-0.028951509258067443,21
9,0.2354471091020085,21
12,0.5868560712151258,21
3,0.7984905002793314,22
6,0.8519057647412076,22
9,1.7305055973027228,22
12,0.5698243613320315,22
3,2.113942021499045,23
6,0.5557660577674506,23
9,0.6950074817075973,23
12,0.21133052343903636,23
3,1.6452716284392128,24
6,0.49680473097420386,24
9,0.8200808218433067,24
12,0.7085417908068883,24
3,1.4911199618852904,25
6,1.4872700247717867,25
9,0.6255124593099786,25
12,0.09562522273801921,25
3,1.4691048637566215,26
6,1.2172427582407666,26
9,2.6386478770043773,26
12,1.4905963482561049,26
3,0.9561088492441709,27
6,0.45122369589794475,27
9,0.749558656091033,27
12,0.6929814223303992,27
3,-0.14322349003381873,28
6,0.5661442950353899,28
9,1.8765109158754405,28
12,0.30677913887966435,28
3,1.6632135413226392,29
6,0.6065374929818004,29
9,0.49996094022986304,29
12,-0.10343314558948435,29
3,1.78171752747805,30
6,2.2483940770540096,30
9,0.9473665189769043,30
12,1.262636602071003,30
3,0.8529946589776625,31
6,1.2923789132380339,31
9,0.9438312005599894,31
12,1.355620020738578,31
3,1.3167369151169317,32
6,0.5934558070969804,32
9,0.23945884535094297,32
12,0.32095166214872295,32
3,1.0347440889528792,33
6,0.761098066901511,33
9,0.5394373758264264,33
12,0.059468615519537416,33
3,2.194911957493905,34
6,1.5519177880954842,34
9,2.8108826763800057,34
12,1.7044554025694487,34
3,1.9780726063141476,35
6,0.4772877443901953,35
9,1.0358389573871398,35
12,0.5655640927288141,35
3,1.6925073045310657,36
6,2.1598718165337294,36
9,2.7567242233327867,36
12,1.0355233505247696,36
3,1.3790075046484584,37
6,1.644108446687148,37
9,1.1175446224071193,37
12,1.3066901253492018,37
3,0.872017989517599,38
6,1.9036518863950396,38
9,0.9807741605202969,38
12,0.40650023114367473,38
3,2.7151978793932297,39
6,5.200654684711096,39
9,1.8362002731126288,39
12,1.7100573291846284,39
3,1.9573103210841263,40
6,1.2112591418125145,40
9,2.7745307860544717,40
12,2.6967593838591757,40
3,1.2703152778301647,41
6,0.7625087784186682,41
9,0.5566408895176878,41
12,1.3005695868942508,41
3,1.1038231899432585,42
6,-0.1635011035026317,42
9,0.6082279238446615,42
12,0.031398879696289406,42
3,1.0005447749719483,43
6,0.4880348128121508,43
9,1.3696282988936148,43
12,0.20899217485010668,43
3,2.059649660387165,44
6,0.42680005447482694,44
9,0.3794928025100348,44
12,0.49011265514798286,44
3,1.5561401759072122,45
6,0.6369947551537798,45
9,0.820491839659462,45
12,0.5169366927065822,45
3,1.1886936822104623,46
6,0.9672865045058434,46
9,0.4277271596356025,46
12,-0.10963973649908088,46
3,0.5936997362935468,47
6,0.2876338609405418,47
9,-0.0763616074034672,47
12,0.16529455121195769,47
3,2.7202513600680858,48
6,1.3422237423713366,48
9,0.9375993886644001,48
12,0.6144286959001817,48
3,4.02399627879228,49
6,2.6928232855816434,49
9,0.7952280124470978,49
12,0.8733751420069238,49
