resampling_id,shift,coef,outer_resampling_id
0,0.027290980488620293,0.02340462690410583,0
1,0.02751688398236405,0.023289019593751414,0
2,0.02745241750296646,0.02332201065629615,0
3,0.026758360042027175,0.02367719824087425,0
4,0.02736163492947029,0.023368469119487714,0
5,0.027694761243117344,0.023197989962699197,0
6,0.027461807044689878,0.023317205508548697,0
7,0.027789221889355366,0.023149649226285877,0
8,0.027861316129352703,0.02311275461682229,0
9,0.027646445001573646,0.023222716055415767,0
10,0.027528386130186357,0.0232831333086347,0
11,0.026708547689141836,0.023702689976500213,0
12,0.02731231258063405,0.02339371009294425,0
13,0.027168713512351447,0.02346719767730351,0
14,0.027309037272179943,0.023395386249406815,0
15,0.02320712235279996,0.023560734378625006,0
16,0.02853466620973706,0.023361480253262665,0
17,0.027589625590668476,0.02337328178639094,0
18,0.029559725781461207,0.023455191266486295,0
0,0.027290980488620293,0.02340462690410583,1
1,0.0274535294523083,0.023321441610326437,1
2,0.027384797210863548,0.02335661569921002,1
3,0.026667714691937867,0.02372358647926,1
4,0.02729917730585891,0.023400432139435674,1
5,0.027640097512089894,0.023225964416804776,1
6,0.027398623501649802,0.023349540021612086,1
7,0.0277336209829712,0.02317810328484786,1
8,0.02780676382139108,0.023140672049583293,1
9,0.027584950743551728,0.023254186067916845,1
10,0.027462800249325,0.02331669723081205,1
11,0.026621714805008124,0.023747127165224712,1
12,0.027246304551144362,0.023427490051919794,1
13,0.02709872938765237,0.023503012424078276,1
14,0.02724401211963767,0.02342866321589467,1
15,0.023129782687536023,0.02359813066439292,1
16,0.028472144176804232,0.02339325653154272,1
17,0.02752831383066498,0.023405405637902055,1
18,0.02949529418503808,0.023489610777097606,1
0,0.02751688398236405,0.023289019593751414,2
1,0.0274535294523083,0.023321441610326437,2
2,0.02764061974216106,0.023225697162797702,2
3,0.02689659142951299,0.023606457595614826,2
4,0.027521684971098352,0.02328656266231837,2
5,0.027881600799552604,0.02310237382932594,2
6,0.02763859848587595,0.023226731551415546,2
7,0.027996345723508082,0.023043652506271224,2
8,0.028078267399624348,0.02300172865428216,2
9,0.02784874344527291,0.023119188754543284,2
10,0.02772326347506104,0.023183403794422207,2
11,0.026834751734509683,0.02363810438732216,2
12,0.0274747042512044,0.023310605294751558,2
13,0.02732098307427517,0.023389272921864296,2
14,0.027468459041918632,0.02331380131370709,2
15,0.023350656959415433,0.023491330649655428,2
16,0.02869676188332483,0.023279096540029152,2
17,0.027745488161949917,0.02329161872377941,2
18,0.029702589505734837,0.023378873128389595,2
0,0.02745241750296646,0.02332201065629615,3
1,0.027384797210863548,0.02335661569921002,3
2,0.02764061974216106,0.023225697162797702,3
3,0.026797918373185573,0.023656954055219826,3
4,0.02745848172381509,0.023318907259132667,3
5,0.02782958094543281,0.023128995265409784,3
6,0.027575759446379865,0.023258889762964224,3
7,0.027944845112631914,0.023070008216872828,3
8,0.028028818242724737,0.023027034522437265,3
9,0.027789900955953982,0.02314930171035456,3
10,0.027658971883424213,0.023216305357228344,3
11,0.02673995926379173,0.023686614936671967,3
12,0.027407451687403835,0.023345022150757514,3
13,0.027248272646019173,0.023426482868935446,3
14,0.027402163454326455,0.023347728432065826,3
15,0.023268595208110567,0.023531010220182915,3
16,0.02863362394410275,0.02331118584731229,3
17,0.027683358169655822,0.023324171282158586,3
18,0.02963584507235507,0.02341452816195225,3
0,0.026758360042027175,0.02367719824087425,4
1,0.026667714691937867,0.02372358647926,4
2,0.02689659142951299,0.023606457595614826,4
3,0.026797918373185573,0.023656954055219826,4
4,0.02677658740973506,0.023667870288833187,4
5,0.027137844975975923,0.023482994814416413,4
6,0.026853025581642632,0.02362875264918895,4
7,0.027203324962916962,0.02344948508401408,4
8,0.027272446483286944,0.023414111779577088,4
9,0.027022048753277204,0.023542254145175516,4
10,0.026881663420378947,0.02361409708341703,4
11,0.025979929809006062,0.02407556403879415,4
12,0.026698495470129157,0.023707834252863054,4
13,0.02653664262441057,0.023790663304581745,4
14,0.02670575800091935,0.023704117614235194,4
15,0.022533502977788177,0.023886451622949393,4
16,0.027947249780011417,0.023660029533598467,4
17,0.027016436551298383,0.023673600022035814,4
18,0.028976864937009614,0.02376655690282385,4
0,0.02736163492947029,0.023368469119487714,5
1,0.02729917730585891,0.023400432139435674,5
2,0.027521684971098352,0.02328656266231837,5
3,0.02745848172381509,0.023318907259132667,5
4,0.02677658740973506,0.023667870288833187,5
5,0.027696529402899187,0.02319708509755849,5
6,0.027467363354798744,0.023314362037398527,5
7,0.02778954413389711,0.02314948431593353,5
8,0.02786042988062428,0.023113208159306734,5
9,0.027649198346211268,0.023221307016702983,5
10,0.02753317728934316,0.023280681407540058,5
11,0.026726577862159893,0.023693462939886938,5
12,0.02732009852705991,0.023389725593590375,5
13,0.02717874483369595,0.02346206409543312,5
14,0.02731675249907609,0.023391437941147165,5
15,0.023220417372900943,0.02355430579674159,5
16,0.028541291764221877,0.023358112872945782,5
17,0.027596400152775653,0.023369732303760344,5
18,0.029568718438591508,0.023450387367860384,5
0,0.027694761243117344,0.023197989962699197,6
1,0.027640097512089894,0.023225964416804776,6
2,0.027881600799552604,0.02310237382932594,6
3,0.02782958094543281,0.023128995265409784,6
4,0.027137844975975923,0.023482994814416413,6
5,0.027696529402899187,0.02319708509755849,6
6,0.027816280307154214,0.023135801937550625,6
7,0.02815766407824881,0.022961096983143622,6
8,0.028237611517606145,0.022920183457280634,6
9,0.02802385011209004,0.023029576989623813,6
10,0.027907730174134907,0.023089001983381267,6
11,0.02706607047628139,0.02351972579508521,6
12,0.02765825188134053,0.02321667382211115,6
13,0.02751342870354767,0.023290787851000846,6
14,0.027649444139217806,0.023221181230829033,6
15,0.023561004527390045,0.02338962064437266,6
16,0.028871994620720175,0.023190036028621464,6
17,0.02791697309947418,0.023201770435798283,6
18,0.02988044687902371,0.02328386130054323,6
0,0.027461807044689878,0.023317205508548697,7
1,0.027398623501649802,0.023349540021612086,7
2,0.02763859848587595,0.023226731551415546,7
3,0.027575759446379865,0.023258889762964224,7
4,0.026853025581642632,0.02362875264918895,7
5,0.027467363354798744,0.023314362037398527,7
6,0.027816280307154214,0.023135801937550625,7
7,0.027923188500746834,0.02308109110279875,7
8,0.028001187100377155,0.023041174905996133,7
9,0.027777910985823787,0.023155437641123093,7
10,0.027655640426707234,0.02321801024786209,7
11,0.02679552441535793,0.023658179175827614,7
12,0.027419759438184484,0.023338723594056667,7
13,0.02727027850014798,0.023415221256440136,7
14,0.02741458613247917,0.023341371060673126,7
15,0.023304070370295804,0.023513856806107267,7
16,0.028641671978461496,0.023307095503998215,7
17,0.027692634416775153,0.02331931105982888,7
18,0.029654966251381875,0.023404313583066255,7
0,0.027789221889355366,0.023149649226285877,8
1,0.0277336209829712,0.02317810328484786,8
2,0.027996345723508082,0.023043652506271224,8
3,0.027944845112631914,0.023070008216872828,8
4,0.027203324962916962,0.02344948508401408,8
5,0.02778954413389711,0.02314948431593353,8
6,0.02815766407824881,0.022961096983143622,8
7,0.027923188500746834,0.02308109110279875,8
8,0.02838145590589921,0.02284657032910563,8
9,0.028153044046208674,0.02296346130902923,8
10,0.02802933175502755,0.023026771729794376,8
11,0.027122464403557204,0.02349086590387842,8
12,0.0277520527100408,0.0231686707508202,8
13,0.027597371176131695,0.02324782984570791,8
14,0.027741065899458756,0.023174293309372603,8
15,0.02363391379650588,0.02335436660165499,8
16,0.028966565930219162,0.023141970984876383,8
17,0.028007329867345308,0.02315442866329081,8
18,0.02995920523010455,0.02324178840383963,8
0,0.027861316129352703,0.02311275461682229,9
1,0.02780676382139108,0.023140672049583293,9
2,0.028078267399624348,0.02300172865428216,9
3,0.028028818242724737,0.023027034522437265,9
4,0.027272446483286944,0.023414111779577088,9
5,0.02786042988062428,0.023113208159306734,9
