outer_resampling_id,train_mse
0,2.6545554366343587e-06
1,2.742081002084741e-06
2,2.8191734758776753e-06
3,2.6972874115378356e-06
4,2.7528693440173164e-06
5,2.830855507005839e-06
6,2.4804047551334666e-06
7,2.7386998943061444e-06
8,2.7758655234740216e-06
9,2.6354998453508844e-06
10,2.659540777565959e-06
11,2.6453064406354665e-06
12,2.6769364259352447e-06
13,2.8271039592479177e-06
14,2.796890755761683e-06
15,2.790780755862722e-06
16,1.7376488710955837e-06
17,2.78604390273675e-06
18,2.7896924602083857e-06
19,2.356948845496146e-06
