exp_id,id_in_exp,yres,ypred,w
0,0,0.00012959853459141205,0.003515864785087449,0.05
0,1,0.0003814865855312927,0.0043683184151673046,0.05
0,2,0.0008395281784837309,0.0063253873454064795,0.05
0,3,0.0009349601886032263,0.010222881290036071,0.05
0,4,0.0004529324290042671,0.01801779078656854,0.05
1,0,1.736564433286059e-27,-4.167210617770668e-14,0.05
1,1,0.00020869005383343192,0.009353891394793134,0.05
1,2,9.805894647511149e-05,0.0190975282643619,0.05
1,3,0.00010097396686670318,0.02845141965914074,0.05
1,4,1.6039572208292176e-05,0.03819505652870204,0.05
1,5,3.42101918115914e-05,0.04754894792348089,0.05
1,6,0.0003987821480082772,0.0619695304904316,0.05
2,0,0.00031885851437116853,0.009443390176991367,0.05
2,1,2.744034232847205e-05,0.0159616469832139,0.05
2,2,1.3371696609346503e-05,0.022556733051419874,0.05
2,3,0.00020656817290842563,0.029172479706314623,0.05
3,0,1.566541187164098e-05,0.07234204448336759,0.05
3,1,1.797086940306513e-05,0.07283920622322919,0.05
3,2,5.019666831835784e-06,0.07325953870110734,0.05
3,3,3.838506144967698e-06,0.07365921059229673,0.05
