exp_id,id_in_exp,yres,ypred,w
0,0,0.0003011264566742799,0.03225299561096815,0.05
0,1,7.088634617520487e-05,0.03231940295835785,0.05
0,2,8.882387203543916e-06,0.032319666595237384,0.05
0,3,7.191605465113225e-05,0.03231966659552042,0.05
0,4,4.872505443769349e-05,0.03231966659552042,0.05
1,0,0.0,0.0,0.05
1,1,7.25847188988265e-05,0.03231966659552042,0.05
1,2,1.1020186305414136e-05,0.03231966659552042,0.05
1,3,3.819652099052613e-05,0.03231966659552042,0.05
1,4,9.762098818367504e-05,0.03231966659552042,0.05
1,5,8.799065477919545e-05,0.03231966659552042,0.05
1,6,9.370885482188323e-05,0.03231966659552042,0.05
2,0,2.5197052730183565e-05,0.03231966659552042,0.05
2,1,3.2460809425402773e-06,0.0230016883588846,0.05
2,2,2.47941294541395e-05,0.013920629612677975,0.05
2,3,8.717237951834595e-05,0.005463385007490888,0.05
3,0,0.00028622969379981517,0.05938167579812306,0.05
3,1,9.930926643724244e-09,0.06869965403475888,0.05
3,2,5.201650789259407e-06,0.0777807127809655,0.05
3,3,0.00021135220496158855,0.08623795738615259,0.05
