outer_resampling_id,train_mse
0,3.420559130740417e-06
1,3.398768804453506e-06
2,3.2887679563776145e-06
3,3.321709218033533e-06
4,3.416501435641529e-06
5,3.4208010951291338e-06
6,2.7086211534539213e-06
7,3.2021680940155207e-06
8,3.1158315654776613e-06
9,3.244409974806608e-06
10,3.393304186657403e-06
11,3.419233749190034e-06
12,3.272509848147352e-06
13,3.075713194347827e-06
14,3.0793802674845475e-06
15,2.939894377858652e-06
16,2.9247995800146987e-06
17,3.375646672286643e-06
18,3.414080418857888e-06
19,3.201809668810776e-06
