outer_resampling_id,train_mse
0,7.881310869062388e-06
1,8.540110450336414e-06
2,8.640563697174113e-06
3,8.395651056239504e-06
4,8.481383140233194e-06
5,8.652904566100986e-06
6,8.53559954967273e-06
7,8.686461577358303e-06
8,8.521299347279229e-06
9,8.302819925068542e-06
10,8.337394229790353e-06
11,8.316839023730783e-06
12,8.655921213096893e-06
13,7.338752555392624e-06
14,7.608430897164705e-06
15,8.012436737442952e-06
16,5.810179172888956e-06
17,8.015968956690927e-06
18,8.480697526646408e-06
19,8.273461427196886e-06
