exp_id,id_in_exp,yres,ypred,w
0,0,0.0002597914195764191,0.03101804639453613,0.05
0,1,5.066658459242846e-05,0.031018046402801015,0.05
0,2,1.833512660856531e-05,0.031018046402801015,0.05
0,3,9.568661617775421e-05,0.031018046402801015,0.05
0,4,6.859075538615724e-05,0.031018046402801015,0.05
1,0,0.0,0.0,0.05
1,1,5.210019399230125e-05,0.031018046411065897,0.05
1,2,4.0725113172159416e-06,0.031018046411065897,0.05
1,3,5.59796295069639e-05,0.031018046411065897,0.05
1,4,0.0001250360860650763,0.031018046411065897,0.05
1,5,0.00011410413247614219,0.031018046411065897,0.05
1,6,0.00012060330462950268,0.031018046411065897,0.05
2,0,1.3823868930464702e-05,0.03101804638627125,0.05
2,1,0.000449439999649569,8.264881597909422e-12,0.05
2,2,0.0003572099990627624,2.479464479372827e-11,0.05
2,3,0.00021903999926607852,2.479464479372827e-11,0.05
3,0,0.0007044887443184228,0.04975779315282125,0.05
3,1,0.00014825106829124523,0.08077583953127032,0.05
3,2,2.7834482529393962e-05,0.08077583950944245,0.05
3,3,8.237086280115656e-05,0.08077583950944245,0.05
