exp_id,id_in_exp,yres,ypred,w
0,0,7.959531912867081e-06,0.0120787357598291,0.05
0,1,2.1942181469484395e-05,0.019215751771149998,0.05
0,2,4.816335585891416e-05,0.028360017589437694,0.05
0,3,1.2688076812602641e-05,0.03723796732011024,0.05
0,4,4.4853231214273346e-05,0.04599725549865565,0.05
1,0,2.404074157544589e-07,-0.0004903135892002779,0.05
1,1,0.0005387491174496958,0.0005890302346132958,0.05
1,2,0.00038041066909366825,0.009495880714739561,0.05
1,3,0.0005774876613691742,0.014469027040729828,0.05
1,4,0.0005787627347639743,0.018142511877505287,0.05
1,5,0.0004336988952872754,0.02087456134226039,0.05
1,6,0.0003176241471110154,0.024177987007326717,0.05
2,0,5.154440503454955e-05,0.03447944322594375,0.05
2,1,0.00018371607833903578,0.03475419043466026,0.05
2,2,0.00025657496277984985,0.03491795750961557,0.05
2,3,0.0004097696958042215,0.03504276897571628,0.05
3,0,2.0896422781176778e-05,0.07172873947568324,0.05
3,1,1.593506905516113e-05,0.07259187538071532,0.05
3,2,4.117223256695785e-06,0.0734709058038879,0.05
3,3,6.80416446571285e-06,0.07430847933971363,0.05
