resampling_id,shift,coef
0,-22.010036847723683,7.038627535037085
1,-21.513164600678476,6.880257345995084
2,-20.851811641235912,6.669461525070637
3,-20.532730773911304,6.5677595331031595
4,-20.619752828636134,6.5954964400033615
5,-21.09372818882053,6.746568607628223
6,-21.518980727459407,6.882111144638778
7,-21.21730427107999,6.785956534051413
8,-20.666164591156047,6.610289457016803
9,-20.451510189501455,6.541871753329639
10,-20.480517541076402,6.55111738896304
11,-20.463113130131436,6.545570007583
12,-21.315929266434523,6.817391695204887
13,-21.06502230568656,6.7374190603039
14,-21.093010753462867,6.746339936427585
15,-21.093713003187183,6.74656376744758
16,-22.588130667030363,7.219907237655248
17,-21.281374786811924,6.807617123749413
18,-21.192880879633567,6.778759939728229
19,-21.262291942742603,6.8012924859589585
