outer_resampling_id,train_mse
0,7.608658660319834e-06
1,8.24839057156614e-06
2,8.361086664294739e-06
3,8.121992944261412e-06
4,8.206144000039622e-06
5,8.417164160010236e-06
6,8.243761735707572e-06
7,8.40024548739078e-06
8,8.24521516866119e-06
9,8.030633403701038e-06
10,8.064682586862996e-06
11,8.044442513741692e-06
12,8.367873151409273e-06
13,7.202784962946411e-06
14,7.375138025640822e-06
15,7.776748101181187e-06
16,5.589823134898404e-06
17,7.879513050813946e-06
18,8.276199401645581e-06
19,8.060627438762498e-06
