outer_resampling_id,train_mse
0,3.1527704239761077e-06
1,3.1165186032868193e-06
2,2.998210745416998e-06
3,3.049083866686369e-06
4,3.1535192606467486e-06
5,3.157990960639739e-06
6,2.4880706379679423e-06
7,2.991086471237765e-06
8,2.9255674183527733e-06
9,3.032901302121662e-06
10,3.1453365285420335e-06
11,3.1541448043367976e-06
12,3.0266617917202937e-06
13,2.8460942132342353e-06
14,2.8564036789232954e-06
15,2.731816108763639e-06
16,2.6352956883981563e-06
17,3.1143124820811946e-06
18,3.15040880855562e-06
19,2.9237939493806403e-06
