outer_resampling_id,train_mse
0,2.517471812744719e-06
1,3.2059145276953145e-06
2,3.3738406229107633e-06
3,3.1633753020622333e-06
4,3.2396031254187444e-06
5,3.4100688502056253e-06
6,3.2004201962995937e-06
7,3.3816382287336573e-06
8,3.2744839926092074e-06
9,3.0794889390049824e-06
10,3.1108604670835894e-06
11,3.0922258319298923e-06
12,3.341065139956098e-06
13,3.2783313873636737e-06
14,3.334409700677054e-06
15,3.3254093377823567e-06
16,3.075868811201737e-06
17,3.3801718044092707e-06
18,3.4054022953304432e-06
19,3.2123775873777048e-06
