outer_resampling_id,train_mse
0,7.0417329677273986e-06
1,7.56988513090346e-06
2,7.711989714669487e-06
3,7.487469454273538e-06
4,7.567659246245227e-06
5,7.757433616737228e-06
6,7.563759334309533e-06
7,7.734290412732413e-06
8,7.604613658702296e-06
9,7.399798085947617e-06
10,7.432531063088288e-06
11,7.413080846692834e-06
12,7.697338881852179e-06
13,6.850580576923447e-06
14,6.761529797513917e-06
15,7.121762344814017e-06
16,5.044464539072196e-06
17,7.372226304154474e-06
18,7.595881052063611e-06
19,7.337403375525848e-06
