outer_resampling_id,train_mse
0,2.614648637044644e-06
1,3.213831670060667e-06
2,3.3597180296085553e-06
3,3.1443669740280992e-06
4,3.2219598581540665e-06
5,3.399293477602614e-06
6,3.197694838845958e-06
7,3.3736327218190667e-06
8,3.2575725347833776e-06
9,3.059216517196764e-06
10,3.0910387023400292e-06
11,3.072133540675388e-06
12,3.3346979589574314e-06
13,3.2484460611209176e-06
14,3.2699279747026052e-06
15,3.199834245522047e-06
16,3.152672650052995e-06
17,3.3546190424190224e-06
18,3.393995549386475e-06
19,3.2820324822889394e-06
