exp_id,id_in_exp,yres,ypred,w
0,0,0.000251104426985931,0.030746274861491295,0.05
0,1,5.8888377502220966e-05,0.03157387630224914,0.05
0,2,1.228409798892938e-05,0.03179513224373167,0.05
0,3,8.094965415290799e-05,0.03180279742626032,0.05
0,4,5.620790420923e-05,0.031802806911301405,0.05
1,0,6.26256527659263e-20,-2.5025117934972114e-10,0.05
1,1,6.397083249810958e-05,0.03179817682338354,0.05
1,2,7.855726580720005e-06,0.03180280691106612,0.05
1,3,4.48523952671176e-05,0.031802806911315935,0.05
1,4,0.00010810162412337971,0.031802806911315935,0.05
1,5,9.795443103469564e-05,0.031802806911315935,0.05
1,6,0.0001039827468879061,0.031802806911315935,0.05
2,0,2.0274433771975e-05,0.0318027140451038,0.05
2,1,4.85975643991136e-05,0.028171195335027818,0.05
2,2,4.212665124364026e-05,0.02539050469868409,0.05
2,3,6.564910863319614e-05,0.022902413753517908,0.05
3,0,6.417652609018391e-05,0.06828897471666805,0.05
3,1,1.1025837718965843e-05,0.07192051768839827,0.05
3,2,6.380681402349102e-07,0.07470120832488382,0.05
3,3,3.013240647617161e-05,0.07718929927005001,0.05
