resampling_id,train_rss,train_mse,train_nmse
0,8.133804286738748e-05,4.2809496245993414e-06,0.009882222164475006
1,9.418825421037791e-05,4.957276537388311e-06,0.01099095144816492
2,9.742695401064908e-05,5.12773442161311e-06,0.011129347690198004
3,9.368922471186461e-05,4.931011826940242e-06,0.010713216931787107
4,9.505075180421021e-05,5.002671147590011e-06,0.010858064281973718
5,9.801407805450752e-05,5.158635687079343e-06,0.013436032912510967
6,9.409393681346236e-05,4.95231246386644e-06,0.010983570578278324
7,9.746915944636129e-05,5.129955760334805e-06,0.011221471655748438
8,9.567197469862711e-05,5.035367089401426e-06,0.010925634511785357
9,9.21869470456249e-05,4.851944581348679e-06,0.010556429954919224
10,9.274913576165207e-05,4.8815334611395825e-06,0.010614837982972187
11,9.241524399578038e-05,4.86396021030423e-06,0.01058011625313945
12,9.670501643258525e-05,5.089737706978171e-06,0.011175561575647017
13,9.79376776247761e-05,5.1546146118303205e-06,0.01154127754594854
14,9.25257663926795e-05,4.869777178562079e-06,0.011011816296889037
15,8.871632459975153e-05,4.669280242092186e-06,0.01078484045106721
16,6.978157553338828e-05,3.672714501757278e-06,0.009751585438149324
17,9.801407601849109e-05,5.158635579920584e-06,0.01268632281326787
18,9.665490977507159e-05,5.087100514477452e-06,0.01338533270431401
19,8.10401084851921e-05,4.26526886764169e-06,0.010788838225650278
