,time_step,stimulus,type,familiarity,novelty,n_fam,steady
0,0,0,fam,0.00019948134849391582,8.519789817263504,1,6.598138147775778
1,1,1,fam,0.00019928258270227183,8.520786726926367,1,6.598138147775778
2,2,2,fam,0.0001991040318566451,8.52168309668909,1,6.598138147775778
3,3,0,fam,0.001004665227641225,6.903100899788152,1,6.598138147775778
4,4,1,fam,0.0010039372231096409,6.903825786450707,1,6.598138147775778
5,5,2,fam,0.0010032829205188344,6.9044777354818665,1,6.598138147775778
6,6,0,fam,0.0015889138253233621,6.44470462491619,1,6.598138147775778
7,7,1,fam,0.0015880759609826437,6.445232082929278,1,6.598138147775778
8,8,3,nov,0.00019835458368784137,8.525454302181753,1,6.598138147775778
9,9,0,fam,0.0020133887919248934,6.207936010424838,1,6.598138147775778
10,10,1,fam,0.00201261580822172,6.208320005869177,1,6.598138147775778
11,11,2,fam,0.0012095129268472498,6.717537540210041,1,6.598138147775778
12,12,0,fam,0.0023220679556130875,6.0652971301514365,1,6.598138147775778
13,13,1,fam,0.00232141866568195,6.06557678636166,1,6.598138147775778
14,14,2,fam,0.0017363717833114227,6.355957524779472,1,6.598138147775778
0,0,0,fam,0.00019948134849391582,8.519789817263504,3,6.113179797418486
1,1,1,fam,0.00019928258270227183,8.520786726926367,3,6.113179797418486
2,2,2,fam,0.0001991040318566451,8.52168309668909,3,6.113179797418486
3,3,0,fam,0.001004665227641225,6.903100899788152,3,6.113179797418486
4,4,1,fam,0.0010039372231096409,6.903825786450707,3,6.113179797418486
5,5,2,fam,0.0010032829205188344,6.9044777354818665,3,6.113179797418486
6,6,0,fam,0.0015889138253233621,6.44470462491619,3,6.113179797418486
7,7,1,fam,0.0015880759609826437,6.445232082929278,3,6.113179797418486
8,8,2,fam,0.001587322638232766,6.445706557386877,3,6.113179797418486
9,9,0,fam,0.0020133887919248934,6.207936010424838,3,6.113179797418486
10,10,1,fam,0.00201261580822172,6.208320005869177,3,6.113179797418486
11,11,2,fam,0.0020119206301821378,6.208665475742359,3,6.113179797418486
