outer_resampling_id,train_mse
0,4.144019687024375e-06
1,4.1588446406781575e-06
2,4.072887978437842e-06
3,4.076041688960878e-06
4,4.156900456881015e-06
5,4.160492649538019e-06
6,3.359197986305007e-06
7,3.8132499932329838e-06
8,3.6653083151745215e-06
9,3.832663869022923e-06
10,4.072192952846543e-06
11,4.153598236326846e-06
12,3.98063524867842e-06
13,3.751562019570088e-06
14,3.738740075055404e-06
15,3.5668083964317076e-06
16,3.7189378823532323e-06
17,4.112154525670889e-06
18,4.155239862157844e-06
19,3.971980631977622e-06
