exp_id,id_in_exp,yres,ypred,w
0,0,4.2619440279612274e-05,0.021428356629321983,0.05
0,1,7.329075129198439e-06,0.02660722646433549,0.05
0,2,1.1353479774113207e-05,0.03193050749012359,0.05
0,3,2.0650735159408715e-05,0.03625569200434118,0.05
0,4,6.26549358580225e-08,0.03955030967991275,0.05
1,0,9.389540418456694e-10,-3.064235698907102e-05,0.05
1,1,0.000334617890951315,0.005507436184303884,0.05
1,2,0.00022743242996958464,0.013919136962044096,0.05
1,3,0.0003411588818818197,0.02002951322022563,0.05
1,4,0.0002769478323701506,0.025558250321250756,0.05
1,5,0.00013125627305670556,0.030243286987241692,0.05
1,6,3.598191207940901e-05,0.03600150751609965,0.05
2,0,6.782346441917902e-05,0.035535500253122396,0.05
2,1,0.0001606359254546037,0.033874222873794026,0.05
2,2,0.0001797717002021386,0.032307896934349496,0.05
2,3,0.0002584276302335332,0.03087568444059329,0.05
3,0,7.669091368028116e-05,0.06754266514969988,0.05
3,1,1.3197060983464512e-05,0.07223277593356162,0.05
3,2,1.4999054316690183e-07,0.07511271387429072,0.05
3,3,3.038043577195467e-05,0.07721184504244764,0.05
