outer_resampling_id,train_mse
0,7.04190529608548e-06
1,7.58913182145591e-06
2,7.729689612075247e-06
3,7.504367800473346e-06
4,7.584774691732231e-06
5,7.7756922796597e-06
6,7.5831842334168e-06
7,7.75292709281969e-06
8,7.621845352007292e-06
9,7.41649482452528e-06
10,7.449299691513598e-06
11,7.4298063261596164e-06
12,7.716231756474204e-06
13,6.868563230596833e-06
14,6.779752631002195e-06
15,7.140017433326178e-06
16,5.06639504560342e-06
17,7.390810550506467e-06
18,7.614459325151397e-06
19,7.3562075667264075e-06
