outer_resampling_id,train_mse
0,6.5816617541642244e-06
1,6.983365632394059e-06
2,7.147202142576935e-06
3,6.936074347643473e-06
4,7.012625675663626e-06
5,7.183873922769197e-06
6,6.970529426991522e-06
7,7.153996490083707e-06
8,7.0476353921089595e-06
9,6.851789651546026e-06
10,6.883314125639386e-06
11,6.864589147438703e-06
12,7.112829411445329e-06
13,6.47981418022591e-06
14,6.266364900987411e-06
15,6.56522955845552e-06
16,4.575863174543183e-06
17,6.885808057921309e-06
18,7.017733084423987e-06
19,6.711276083284675e-06
