outer_resampling_id,train_mse
0,4.013630677051406e-06
1,4.016758021341742e-06
2,3.933142608955293e-06
3,3.942046254488772e-06
4,4.014932537553324e-06
5,4.020182268972633e-06
6,3.2222783466756202e-06
7,3.6810678246293776e-06
8,3.5392457556628765e-06
9,3.706993768403386e-06
10,3.940579347461273e-06
11,4.015526362470304e-06
12,3.84562262945809e-06
13,3.608562904366403e-06
14,3.591398189570646e-06
15,3.415655204431409e-06
16,3.6696000283996527e-06
17,3.973945258415199e-06
18,4.016316745698284e-06
19,3.865528970150592e-06
