outer_resampling_id,train_mse
0,1.3491165111084198e-05
1,1.3462372230028287e-05
2,1.3346231517887537e-05
3,1.3407603508971336e-05
4,1.3436699213434685e-05
5,1.349264604561121e-05
6,1.1925209812730902e-05
7,1.2193982904213512e-05
8,1.1422664935895656e-05
9,1.1297306239532085e-05
10,1.1706578777969745e-05
11,1.2028322242385977e-05
12,1.3320108202699555e-05
13,1.2892286705046571e-05
14,1.2663185555300736e-05
15,1.2176350582675265e-05
16,1.309159300535209e-05
17,1.3445664612689059e-05
18,1.3488188879951696e-05
19,1.3318433200125586e-05
