outer_resampling_id,train_mse
0,4.39143912236574e-06
1,4.52774358944686e-06
2,4.695760469598773e-06
3,4.536276091254368e-06
4,4.599002219150818e-06
5,4.708628659919838e-06
6,4.412271826355309e-06
7,4.6446135358663996e-06
8,4.626624344783201e-06
9,4.464875563070273e-06
10,4.4918028747738484e-06
11,4.475836589060286e-06
12,4.587575796911623e-06
13,4.5914081575472956e-06
14,4.310656848372677e-06
15,4.3434837517474185e-06
16,2.8108579279056858e-06
17,4.618917234359395e-06
18,4.5916330110981235e-06
19,4.091185519416744e-06
