outer_resampling_id,train_mse
0,7.72394395194846e-06
1,8.37977959605513e-06
2,8.486666895454026e-06
3,8.244803855981463e-06
4,8.32970775646136e-06
5,8.544892192872035e-06
6,8.375211351754806e-06
7,8.529027884376227e-06
8,8.369181185689676e-06
9,8.152743300766053e-06
10,8.187042664487176e-06
11,8.16665245878801e-06
12,8.4975251198231e-06
13,7.261996879229761e-06
14,7.500642846766226e-06
15,7.904425762070693e-06
16,5.697135650188303e-06
17,7.970785785710444e-06
18,8.409726506641629e-06
19,8.199862054353601e-06
