exp_id,id_in_exp,yres,ypred,w
0,0,0.0001577574515476141,0.0274601533250042,0.05
0,1,6.515856428526043e-05,0.03197208549789089,0.05
0,2,4.285040616325852e-06,0.03322996603498255,0.05
0,3,5.664480073202284e-05,0.033273725972832055,0.05
0,4,3.631532594253858e-05,0.033273780128261286,0.05
1,0,1.280115528895622e-17,-3.5778702168966693e-09,0.05
1,1,8.975227449041746e-05,0.03327376770300061,0.05
1,2,1.8265196585424648e-05,0.0332737801283436,0.05
1,3,2.7313374146889246e-05,0.03327378012834427,0.05
1,4,7.967740119714169e-05,0.03327378012834427,0.05
1,5,7.100118132548595e-05,0.03327378012834427,0.05
1,6,7.614691324847942e-05,0.03327378012834427,0.05
2,0,3.567529840577732e-05,0.03327288024371637,0.05
2,1,1.037236741485368e-05,0.01797938400071451,0.05
2,2,8.167027738903519e-05,0.00986283908580603,0.05
2,3,9.013380887376994e-05,0.005306117291973218,0.05
3,0,0.0003977081190379978,0.0563573793337486,0.05
3,1,9.308212595258134e-06,0.07165093634729702,0.05
3,2,1.8211396326307366e-05,0.07976748126256078,0.05
3,3,0.00015937050280905748,0.0843242030563936,0.05
