resampling_id,shift,coef
0,-2021.5744329821957,323.8668506059276
1,-1973.7593461498618,316.2068990536639
2,-1913.1936028510618,306.50429909766166
3,-1883.9732881016403,301.82322017152023
4,-1891.9424648514823,303.0998780604679
5,-1935.9657320808215,310.1523821251498
6,-1974.2906246009743,316.29200957977366
7,-1946.6641452017668,311.86626223146106
8,-1896.192692453215,303.7807622681977
9,-1876.535389803779,300.6316728088214
10,-1879.1917820537028,301.05722543846684
11,-1877.5979467037484,300.80189386067957
12,-1955.695878848931,313.3131411718428
13,-1935.9656282784974,310.15236549607255
14,-1935.9657320799997,310.1523821250181
15,-1935.9657320808215,310.1523821251498
16,-2074.0149333667514,332.2662854157488
17,-1955.968544799013,313.3574767174039
18,-1944.6359707120564,311.54163347642896
19,-1950.8770236494233,312.5416511021849
