resampling_id,shift,coef
0,0.027042948476781296,0.004731697114020637
1,0.02812290970435838,0.0046205657213466865
2,0.029491227347391312,0.004479761550412007
3,0.030151380596333488,0.0044118297135461865
4,0.029971338801167438,0.0044303565781459555
5,0.02901061025187415,0.004529218554796844
6,0.028110906917784936,0.004621800845676904
7,0.028735051807693906,0.004557574381731037
8,0.029875316510412215,0.004440237572599166
9,0.03031941960515513,0.004394537973253069
10,0.030259405673433114,0.004400713594786325
11,0.030295414032466324,0.004397008221866371
12,0.02853100443983905,0.00457857149494411
13,0.029211128249011446,0.004508584624884325
14,0.02901091252027858,0.004529187450431347
15,0.02901061048874596,0.004529218530421992
16,0.016915811016128476,0.004831408720987378
17,0.0320638416684906,0.004555548892332232
18,0.030819863170501435,0.004555000355631392
19,0.031942494357347535,0.004571022815711822
