outer_resampling_id,train_mse
0,2.258935820299433e-05
1,2.2891965772366425e-05
2,2.2737005990028016e-05
3,2.248865654100254e-05
4,2.267655056293211e-05
5,2.2913603718267634e-05
6,2.1276061313943425e-05
7,2.0720296881361815e-05
8,1.910739273410626e-05
9,1.842352066878839e-05
10,1.8636450655019574e-05
11,1.8687807763448752e-05
12,2.2898914401904604e-05
13,2.269925724769973e-05
14,2.256046676012351e-05
15,2.2227170874203603e-05
16,2.282108327537499e-05
17,2.2844729651084917e-05
18,2.2899197625806933e-05
19,2.288784017990899e-05
