outer_resampling_id,train_mse
0,8.78620685034657e-06
1,8.138309757339066e-06
2,7.305831325029295e-06
3,7.80828867426274e-06
4,9.174371681470316e-06
5,9.276178356855273e-06
6,7.733159958717786e-06
7,8.9249206508037e-06
8,9.099848385078264e-06
9,9.267530650431851e-06
10,8.940390521635558e-06
11,7.502932549851456e-06
12,8.837523456049568e-06
13,9.173510915101542e-06
14,9.239633105329825e-06
15,9.275986002046796e-06
16,9.239656710331434e-06
17,9.203333728569671e-06
18,9.252956948568595e-06
19,9.271148650124485e-06
