subID,var_name,mle_ll,mle_var,opt_success,opt_it,opt_time,cvID,ll_per_mouse
-1,lambda_N,5525.880983903329,0.30000000000000004,False,2,553.8578844509999,0,345.3675614939581
-1,beta_1,5525.880983903329,10.0,False,2,553.8578844509999,0,345.3675614939581
-1,epsilon,5525.880983903329,0.18674937611643116,False,2,553.8578844509999,0,345.3675614939581
-1,k_leak,5525.880983903329,0.10000000000000002,False,2,553.8578844509999,0,345.3675614939581
-1,alph_leak,5525.880983903329,0.10000000000000002,False,2,553.8578844509999,0,345.3675614939581
-1,eps_leak1,5525.880983903329,0.10000000000000007,False,2,553.8578844509999,0,345.3675614939581
-1,eps_leak2,5525.880983903329,0.10000000000000007,False,2,553.8578844509999,0,345.3675614939581
-1,w_cnov,5525.880983903329,0.10000000000000002,False,2,553.8578844509999,0,345.3675614939581
-1,lambda_N,6149.711328961953,0.30000000000000004,False,2,614.5446095169999,1,384.35695806012205
-1,beta_1,6149.711328961953,10.0,False,2,614.5446095169999,1,384.35695806012205
-1,epsilon,6149.711328961953,0.18674937611643116,False,2,614.5446095169999,1,384.35695806012205
-1,k_leak,6149.711328961953,0.10000000000000002,False,2,614.5446095169999,1,384.35695806012205
-1,alph_leak,6149.711328961953,0.10000000000000002,False,2,614.5446095169999,1,384.35695806012205
-1,eps_leak1,6149.711328961953,0.10000000000000007,False,2,614.5446095169999,1,384.35695806012205
-1,eps_leak2,6149.711328961953,0.10000000000000007,False,2,614.5446095169999,1,384.35695806012205
-1,w_cnov,6149.711328961953,0.10000000000000002,False,2,614.5446095169999,1,384.35695806012205
-1,lambda_N,3416.0505416521755,0.30000000000000004,False,2,343.83125446500003,2,213.50315885326097
-1,beta_1,3416.0505416521755,10.0,False,2,343.83125446500003,2,213.50315885326097
-1,epsilon,3416.0505416521755,0.18674937611643116,False,2,343.83125446500003,2,213.50315885326097
-1,k_leak,3416.0505416521755,0.10000000000000002,False,2,343.83125446500003,2,213.50315885326097
-1,alph_leak,3416.0505416521755,0.10000000000000002,False,2,343.83125446500003,2,213.50315885326097
-1,eps_leak1,3416.0505416521755,0.10000000000000007,False,2,343.83125446500003,2,213.50315885326097
-1,eps_leak2,3416.0505416521755,0.10000000000000007,False,2,343.83125446500003,2,213.50315885326097
-1,w_cnov,3416.0505416521755,0.10000000000000002,False,2,343.83125446500003,2,213.50315885326097
-1,lambda_N,5098.91958732247,0.30000000000000004,False,2,510.30072718300016,3,318.68247420765437
-1,beta_1,5098.91958732247,10.0,False,2,510.30072718300016,3,318.68247420765437
-1,epsilon,5098.91958732247,0.18674937611643116,False,2,510.30072718300016,3,318.68247420765437
-1,k_leak,5098.91958732247,0.10000000000000002,False,2,510.30072718300016,3,318.68247420765437
-1,alph_leak,5098.91958732247,0.10000000000000002,False,2,510.30072718300016,3,318.68247420765437
-1,eps_leak1,5098.91958732247,0.10000000000000007,False,2,510.30072718300016,3,318.68247420765437
-1,eps_leak2,5098.91958732247,0.10000000000000007,False,2,510.30072718300016,3,318.68247420765437
-1,w_cnov,5098.91958732247,0.10000000000000002,False,2,510.30072718300016,3,318.68247420765437
-1,lambda_N,6149.284891597629,0.30000000000000004,False,2,613.7381957500002,4,384.3303057248518
-1,beta_1,6149.284891597629,10.0,False,2,613.7381957500002,4,384.3303057248518
-1,epsilon,6149.284891597629,0.18674937611643116,False,2,613.7381957500002,4,384.3303057248518
-1,k_leak,6149.284891597629,0.10000000000000002,False,2,613.7381957500002,4,384.3303057248518
-1,alph_leak,6149.284891597629,0.10000000000000002,False,2,613.7381957500002,4,384.3303057248518
-1,eps_leak1,6149.284891597629,0.10000000000000007,False,2,613.7381957500002,4,384.3303057248518
-1,eps_leak2,6149.284891597629,0.10000000000000007,False,2,613.7381957500002,4,384.3303057248518
-1,w_cnov,6149.284891597629,0.10000000000000002,False,2,613.7381957500002,4,384.3303057248518
