outer_resampling_id,train_mse
0,6.271718814121517e-06
1,6.73560971499602e-06
2,6.904737281644474e-06
3,6.6953667482396065e-06
4,6.7714334016631815e-06
5,6.940338518497527e-06
6,6.724562519597875e-06
7,6.9095838983850854e-06
8,6.806186256695274e-06
9,6.611538015490322e-06
10,6.642899246472394e-06
11,6.624272160930763e-06
12,6.8679034013786854e-06
13,6.383501692989755e-06
14,6.069149837218057e-06
15,6.330323505757278e-06
16,4.4471488160256424e-06
17,6.7118822835112685e-06
18,6.768896682160717e-06
19,6.427384608533781e-06
