outer_resampling_id,train_mse
0,5.481915171228466e-06
1,6.146542511830794e-06
2,6.318518422393676e-06
3,6.108269981144684e-06
4,6.184549136856957e-06
5,6.354665173202544e-06
6,6.141043796933609e-06
7,6.3246983360164465e-06
8,6.219423494263772e-06
9,6.024260935398035e-06
10,6.0556845663141616e-06
11,6.037019774470129e-06
12,6.2834382773185645e-06
13,6.178690881483339e-06
14,5.626070028216971e-06
15,5.752583020174391e-06
16,4.250848693582284e-06
17,6.294376765329427e-06
18,6.164113630054203e-06
19,5.671914029441282e-06
