outer_resampling_id,train_mse
0,4.338139392970399e-06
1,5.00219010816879e-06
2,5.198111633335603e-06
3,5.000125686097341e-06
4,5.073049415576805e-06
5,5.2270950956439915e-06
6,4.995361976149696e-06
7,5.190384329320474e-06
8,5.106137638414684e-06
9,4.919255931240647e-06
10,4.949557548936873e-06
11,4.931565853304499e-06
12,5.14539679110921e-06
13,5.206573516881322e-06
14,4.899194073827674e-06
15,4.792133256244265e-06
16,3.630185306730833e-06
17,5.202678252313395e-06
18,5.12672064864378e-06
19,4.435163353271889e-06
