outer_resampling_id,train_mse
0,7.364642540023469e-06
1,7.97152717451329e-06
2,8.09607404250118e-06
3,7.862683890165837e-06
4,7.945284155522355e-06
5,8.147857824657733e-06
6,7.966669417888134e-06
7,8.128641108022241e-06
8,7.983526785992479e-06
9,7.772768554704488e-06
10,7.806302304932768e-06
11,7.786371538851888e-06
12,8.09447932693785e-06
13,7.07309784077532e-06
14,7.117713774817364e-06
15,7.508110525023628e-06
16,5.368687634685913e-06
17,7.682297934150824e-06
18,7.996085747939503e-06
19,7.76529243287425e-06
