outer_resampling_id,train_mse
0,1.226076034807164e-05
1,1.2243514255027718e-05
2,1.2146564325598065e-05
3,1.219543457276034e-05
4,1.2200261636951038e-05
5,1.226137334234579e-05
6,1.0779554958146286e-05
7,1.1066978837459355e-05
8,1.0362542299047272e-05
9,1.0287914856053687e-05
10,1.0716506269395222e-05
11,1.1073808372300475e-05
12,1.2068442180980159e-05
13,1.1640065926038947e-05
14,1.143152315403627e-05
15,1.0977992017398545e-05
16,1.1951915717400881e-05
17,1.2214285233523792e-05
18,1.2257585273531154e-05
19,1.2125969230406213e-05
