outer_resampling_id,train_mse
0,6.962095762930938e-06
1,7.5067992496048366e-06
2,7.65026118754908e-06
3,7.42634572420265e-06
4,7.506369637091313e-06
5,7.695294046568036e-06
6,7.500796654386616e-06
7,7.671880684592943e-06
8,7.543235867095313e-06
9,7.33882980828264e-06
10,7.371507196665592e-06
11,7.352090324185926e-06
12,7.634747454912167e-06
13,6.831968498281368e-06
14,6.705884447982841e-06
15,7.060281474127784e-06
16,5.007270452814096e-06
17,7.3322790653962935e-06
18,7.530807051852853e-06
19,7.265941291748344e-06
